 -178.7455812780   -0.0567887976   -0.0065521637
 -178.7278938781   -0.0567934111   -0.0065529590
 -178.7102064781   -0.0567980254   -0.0065537542
 -178.6925190781   -0.0568026405   -0.0065545495
 -178.6748316781   -0.0568072565   -0.0065553449
 -178.6571442782   -0.0568118733   -0.0065561403
 -178.6394568782   -0.0568164909   -0.0065569357
 -178.6217694782   -0.0568211094   -0.0065577312
 -178.6040820782   -0.0568257287   -0.0065585267
 -178.5863946783   -0.0568303488   -0.0065593222
 -178.5687072783   -0.0568349697   -0.0065601178
 -178.5510198783   -0.0568395915   -0.0065609134
 -178.5333324784   -0.0568442142   -0.0065617091
 -178.5156450784   -0.0568488376   -0.0065625048
 -178.4979576784   -0.0568534619   -0.0065633005
 -178.4802702784   -0.0568580870   -0.0065640963
 -178.4625828785   -0.0568627130   -0.0065648921
 -178.4448954785   -0.0568673398   -0.0065656879
 -178.4272080785   -0.0568719674   -0.0065664838
 -178.4095206785   -0.0568765959   -0.0065672797
 -178.3918332786   -0.0568812252   -0.0065680757
 -178.3741458786   -0.0568858553   -0.0065688717
 -178.3564584786   -0.0568904863   -0.0065696677
 -178.3387710786   -0.0568951181   -0.0065704637
 -178.3210836787   -0.0568997508   -0.0065712598
 -178.3033962787   -0.0569043842   -0.0065720560
 -178.2857088787   -0.0569090186   -0.0065728521
 -178.2680214788   -0.0569136537   -0.0065736483
 -178.2503340788   -0.0569182897   -0.0065744446
 -178.2326466788   -0.0569229266   -0.0065752408
 -178.2149592788   -0.0569275642   -0.0065760372
 -178.1972718789   -0.0569322028   -0.0065768335
 -178.1795844789   -0.0569368421   -0.0065776299
 -178.1618970789   -0.0569414823   -0.0065784263
 -178.1442096789   -0.0569461233   -0.0065792227
 -178.1265222790   -0.0569507652   -0.0065800192
 -178.1088348790   -0.0569554079   -0.0065808157
 -178.0911474790   -0.0569600515   -0.0065816123
 -178.0734600790   -0.0569646959   -0.0065824089
 -178.0557726791   -0.0569693411   -0.0065832055
 -178.0380852791   -0.0569739872   -0.0065840021
 -178.0203978791   -0.0569786341   -0.0065847988
 -178.0027104792   -0.0569832819   -0.0065855955
 -177.9850230792   -0.0569879305   -0.0065863923
 -177.9673356792   -0.0569925799   -0.0065871891
 -177.9496482792   -0.0569972302   -0.0065879859
 -177.9319608793   -0.0570018814   -0.0065887827
 -177.9142734793   -0.0570065333   -0.0065895796
 -177.8965860793   -0.0570111862   -0.0065903765
 -177.8788986793   -0.0570158398   -0.0065911735
 -177.8612112794   -0.0570204943   -0.0065919705
 -177.8435238794   -0.0570251497   -0.0065927675
 -177.8258364794   -0.0570298059   -0.0065935645
 -177.8081490795   -0.0570344630   -0.0065943616
 -177.7904616795   -0.0570391208   -0.0065951587
 -177.7727742795   -0.0570437796   -0.0065959559
 -177.7550868795   -0.0570484392   -0.0065967530
 -177.7373994796   -0.0570530996   -0.0065975502
 -177.7197120796   -0.0570577609   -0.0065983475
 -177.7020246796   -0.0570624230   -0.0065991448
 -177.6843372796   -0.0570670860   -0.0065999421
 -177.6666498797   -0.0570717498   -0.0066007394
 -177.6489624797   -0.0570764145   -0.0066015368
 -177.6312750797   -0.0570810800   -0.0066023341
 -177.6135876797   -0.0570857464   -0.0066031316
 -177.5959002798   -0.0570904136   -0.0066039290
 -177.5782128798   -0.0570950817   -0.0066047265
 -177.5605254798   -0.0570997506   -0.0066055240
 -177.5428380799   -0.0571044203   -0.0066063216
 -177.5251506799   -0.0571090910   -0.0066071192
 -177.5074632799   -0.0571137624   -0.0066079168
 -177.4897758799   -0.0571184347   -0.0066087144
 -177.4720884800   -0.0571231079   -0.0066095121
 -177.4544010800   -0.0571277819   -0.0066103098
 -177.4367136800   -0.0571324568   -0.0066111075
 -177.4190262800   -0.0571371325   -0.0066119053
 -177.4013388801   -0.0571418091   -0.0066127030
 -177.3836514801   -0.0571464865   -0.0066135008
 -177.3659640801   -0.0571511648   -0.0066142987
 -177.3482766801   -0.0571558440   -0.0066150966
 -177.3305892802   -0.0571605239   -0.0066158945
 -177.3129018802   -0.0571652048   -0.0066166924
 -177.2952144802   -0.0571698865   -0.0066174904
 -177.2775270803   -0.0571745690   -0.0066182883
 -177.2598396803   -0.0571792524   -0.0066190864
 -177.2421522803   -0.0571839367   -0.0066198844
 -177.2244648803   -0.0571886218   -0.0066206825
 -177.2067774804   -0.0571933078   -0.0066214806
 -177.1890900804   -0.0571979946   -0.0066222787
 -177.1714026804   -0.0572026823   -0.0066230768
 -177.1537152804   -0.0572073709   -0.0066238750
 -177.1360278805   -0.0572120603   -0.0066246732
 -177.1183404805   -0.0572167505   -0.0066254715
 -177.1006530805   -0.0572214416   -0.0066262697
 -177.0829656806   -0.0572261336   -0.0066270680
 -177.0652782806   -0.0572308264   -0.0066278663
 -177.0475908806   -0.0572355201   -0.0066286647
 -177.0299034806   -0.0572402147   -0.0066294630
 -177.0122160807   -0.0572449101   -0.0066302614
 -176.9945286807   -0.0572496063   -0.0066310599
 -176.9768412807   -0.0572543035   -0.0066318583
 -176.9591538807   -0.0572590015   -0.0066326568
 -176.9414664808   -0.0572637003   -0.0066334553
 -176.9237790808   -0.0572684000   -0.0066342538
 -176.9060916808   -0.0572731006   -0.0066350524
 -176.8884042808   -0.0572778020   -0.0066358509
 -176.8707168809   -0.0572825043   -0.0066366495
 -176.8530294809   -0.0572872074   -0.0066374482
 -176.8353420809   -0.0572919115   -0.0066382468
 -176.8176546810   -0.0572966163   -0.0066390455
 -176.7999672810   -0.0573013221   -0.0066398442
 -176.7822798810   -0.0573060287   -0.0066406429
 -176.7645924810   -0.0573107361   -0.0066414417
 -176.7469050811   -0.0573154445   -0.0066422404
 -176.7292176811   -0.0573201537   -0.0066430392
 -176.7115302811   -0.0573248637   -0.0066438380
 -176.6938428811   -0.0573295747   -0.0066446369
 -176.6761554812   -0.0573342864   -0.0066454358
 -176.6584680812   -0.0573389991   -0.0066462347
 -176.6407806812   -0.0573437126   -0.0066470336
 -176.6230932812   -0.0573484270   -0.0066478325
 -176.6054058813   -0.0573531422   -0.0066486315
 -176.5877184813   -0.0573578584   -0.0066494305
 -176.5700310813   -0.0573625753   -0.0066502295
 -176.5523436814   -0.0573672932   -0.0066510285
 -176.5346562814   -0.0573720119   -0.0066518275
 -176.5169688814   -0.0573767315   -0.0066526266
 -176.4992814814   -0.0573814520   -0.0066534257
 -176.4815940815   -0.0573861733   -0.0066542248
 -176.4639066815   -0.0573908955   -0.0066550240
 -176.4462192815   -0.0573956185   -0.0066558231
 -176.4285318815   -0.0574003425   -0.0066566223
 -176.4108444816   -0.0574050673   -0.0066574215
 -176.3931570816   -0.0574097929   -0.0066582208
 -176.3754696816   -0.0574145195   -0.0066590200
 -176.3577822817   -0.0574192469   -0.0066598193
 -176.3400948817   -0.0574239751   -0.0066606186
 -176.3224074817   -0.0574287043   -0.0066614179
 -176.3047200817   -0.0574334343   -0.0066622172
 -176.2870326818   -0.0574381652   -0.0066630166
 -176.2693452818   -0.0574428970   -0.0066638160
 -176.2516578818   -0.0574476296   -0.0066646154
 -176.2339704818   -0.0574523631   -0.0066654148
 -176.2162830819   -0.0574570975   -0.0066662142
 -176.1985956819   -0.0574618328   -0.0066670137
 -176.1809082819   -0.0574665689   -0.0066678131
 -176.1632208819   -0.0574713059   -0.0066686126
 -176.1455334820   -0.0574760438   -0.0066694122
 -176.1278460820   -0.0574807826   -0.0066702117
 -176.1101586820   -0.0574855222   -0.0066710112
 -176.0924712821   -0.0574902627   -0.0066718108
 -176.0747838821   -0.0574950041   -0.0066726104
 -176.0570964821   -0.0574997463   -0.0066734100
 -176.0394090821   -0.0575044895   -0.0066742096
 -176.0217216822   -0.0575092335   -0.0066750093
 -176.0040342822   -0.0575139783   -0.0066758090
 -175.9863468822   -0.0575187241   -0.0066766086
 -175.9686594822   -0.0575234708   -0.0066774083
 -175.9509720823   -0.0575282183   -0.0066782081
 -175.9332846823   -0.0575329667   -0.0066790078
 -175.9155972823   -0.0575377159   -0.0066798076
 -175.8979098824   -0.0575424661   -0.0066806073
 -175.8802224824   -0.0575472171   -0.0066814071
 -175.8625350824   -0.0575519690   -0.0066822069
 -175.8448476824   -0.0575567218   -0.0066830067
 -175.8271602825   -0.0575614755   -0.0066838066
 -175.8094728825   -0.0575662301   -0.0066846064
 -175.7917854825   -0.0575709855   -0.0066854063
 -175.7740980825   -0.0575757418   -0.0066862062
 -175.7564106826   -0.0575804990   -0.0066870061
 -175.7387232826   -0.0575852571   -0.0066878060
 -175.7210358826   -0.0575900160   -0.0066886060
 -175.7033484826   -0.0575947759   -0.0066894059
 -175.6856610827   -0.0575995366   -0.0066902059
 -175.6679736827   -0.0576042982   -0.0066910059
 -175.6502862827   -0.0576090607   -0.0066918059
 -175.6325988828   -0.0576138241   -0.0066926059
 -175.6149114828   -0.0576185883   -0.0066934059
 -175.5972240828   -0.0576233535   -0.0066942060
 -175.5795366828   -0.0576281195   -0.0066950060
 -175.5618492829   -0.0576328864   -0.0066958061
 -175.5441618829   -0.0576376542   -0.0066966062
 -175.5264744829   -0.0576424229   -0.0066974063
 -175.5087870829   -0.0576471925   -0.0066982064
 -175.4910996830   -0.0576519629   -0.0066990065
 -175.4734122830   -0.0576567342   -0.0066998067
 -175.4557248830   -0.0576615065   -0.0067006068
 -175.4380374830   -0.0576662796   -0.0067014070
 -175.4203500831   -0.0576710536   -0.0067022072
 -175.4026626831   -0.0576758285   -0.0067030074
 -175.3849752831   -0.0576806043   -0.0067038076
 -175.3672878832   -0.0576853809   -0.0067046078
 -175.3496004832   -0.0576901585   -0.0067054081
 -175.3319130832   -0.0576949369   -0.0067062083
 -175.3142256832   -0.0576997162   -0.0067070086
 -175.2965382833   -0.0577044965   -0.0067078089
 -175.2788508833   -0.0577092776   -0.0067086091
 -175.2611634833   -0.0577140596   -0.0067094094
 -175.2434760833   -0.0577188425   -0.0067102098
 -175.2257886834   -0.0577236263   -0.0067110101
 -175.2081012834   -0.0577284109   -0.0067118104
 -175.1904138834   -0.0577331965   -0.0067126108
 -175.1727264835   -0.0577379830   -0.0067134111
 -175.1550390835   -0.0577427703   -0.0067142115
 -175.1373516835   -0.0577475586   -0.0067150119
 -175.1196642835   -0.0577523477   -0.0067158122
 -175.1019768836   -0.0577571377   -0.0067166126
 -175.0842894836   -0.0577619287   -0.0067174131
 -175.0666020836   -0.0577667205   -0.0067182135
 -175.0489146836   -0.0577715132   -0.0067190139
 -175.0312272837   -0.0577763068   -0.0067198143
 -175.0135398837   -0.0577811013   -0.0067206148
 -174.9958524837   -0.0577858967   -0.0067214153
 -174.9781650837   -0.0577906930   -0.0067222157
 -174.9604776838   -0.0577954902   -0.0067230162
 -174.9427902838   -0.0578002883   -0.0067238167
 -174.9251028838   -0.0578050873   -0.0067246172
 -174.9074154839   -0.0578098871   -0.0067254177
 -174.8897280839   -0.0578146879   -0.0067262182
 -174.8720406839   -0.0578194896   -0.0067270187
 -174.8543532839   -0.0578242922   -0.0067278193
 -174.8366658840   -0.0578290956   -0.0067286198
 -174.8189784840   -0.0578339000   -0.0067294203
 -174.8012910840   -0.0578387053   -0.0067302209
 -174.7836036840   -0.0578435114   -0.0067310215
 -174.7659162841   -0.0578483185   -0.0067318220
 -174.7482288841   -0.0578531265   -0.0067326226
 -174.7305414841   -0.0578579353   -0.0067334232
 -174.7128540841   -0.0578627451   -0.0067342238
 -174.6951666842   -0.0578675558   -0.0067350244
 -174.6774792842   -0.0578723673   -0.0067358250
 -174.6597918842   -0.0578771798   -0.0067366256
 -174.6421044843   -0.0578819932   -0.0067374262
 -174.6244170843   -0.0578868075   -0.0067382268
 -174.6067296843   -0.0578916226   -0.0067390275
 -174.5890422843   -0.0578964387   -0.0067398281
 -174.5713548844   -0.0579012557   -0.0067406288
 -174.5536674844   -0.0579060736   -0.0067414294
 -174.5359800844   -0.0579108924   -0.0067422301
 -174.5182926844   -0.0579157121   -0.0067430307
 -174.5006052845   -0.0579205327   -0.0067438314
 -174.4829178845   -0.0579253542   -0.0067446320
 -174.4652304845   -0.0579301766   -0.0067454327
 -174.4475430846   -0.0579349999   -0.0067462334
 -174.4298556846   -0.0579398242   -0.0067470341
 -174.4121682846   -0.0579446493   -0.0067478348
 -174.3944808846   -0.0579494753   -0.0067486355
 -174.3767934847   -0.0579543023   -0.0067494362
 -174.3591060847   -0.0579591301   -0.0067502369
 -174.3414186847   -0.0579639589   -0.0067510376
 -174.3237312847   -0.0579687885   -0.0067518383
 -174.3060438848   -0.0579736191   -0.0067526390
 -174.2883564848   -0.0579784506   -0.0067534397
 -174.2706690848   -0.0579832830   -0.0067542404
 -174.2529816848   -0.0579881163   -0.0067550411
 -174.2352942849   -0.0579929505   -0.0067558418
 -174.2176068849   -0.0579977856   -0.0067566426
 -174.1999194849   -0.0580026217   -0.0067574433
 -174.1822320850   -0.0580074586   -0.0067582440
 -174.1645446850   -0.0580122965   -0.0067590447
 -174.1468572850   -0.0580171352   -0.0067598455
 -174.1291698850   -0.0580219749   -0.0067606462
 -174.1114824851   -0.0580268155   -0.0067614469
 -174.0937950851   -0.0580316570   -0.0067622477
 -174.0761076851   -0.0580364994   -0.0067630484
 -174.0584202851   -0.0580413427   -0.0067638491
 -174.0407328852   -0.0580461870   -0.0067646499
 -174.0230454852   -0.0580510321   -0.0067654506
 -174.0053580852   -0.0580558782   -0.0067662514
 -173.9876706853   -0.0580607252   -0.0067670521
 -173.9699832853   -0.0580655731   -0.0067678528
 -173.9522958853   -0.0580704219   -0.0067686536
 -173.9346084853   -0.0580752716   -0.0067694543
 -173.9169210854   -0.0580801223   -0.0067702551
 -173.8992336854   -0.0580849738   -0.0067710558
 -173.8815462854   -0.0580898263   -0.0067718565
 -173.8638588854   -0.0580946797   -0.0067726573
 -173.8461714855   -0.0580995340   -0.0067734580
 -173.8284840855   -0.0581043893   -0.0067742587
 -173.8107966855   -0.0581092454   -0.0067750595
 -173.7931092855   -0.0581141025   -0.0067758602
 -173.7754218856   -0.0581189605   -0.0067766609
 -173.7577344856   -0.0581238194   -0.0067774617
 -173.7400470856   -0.0581286792   -0.0067782624
 -173.7223596857   -0.0581335399   -0.0067790631
 -173.7046722857   -0.0581384016   -0.0067798638
 -173.6869848857   -0.0581432642   -0.0067806645
 -173.6692974857   -0.0581481277   -0.0067814653
 -173.6516100858   -0.0581529921   -0.0067822660
 -173.6339226858   -0.0581578575   -0.0067830667
 -173.6162352858   -0.0581627237   -0.0067838674
 -173.5985478858   -0.0581675909   -0.0067846681
 -173.5808604859   -0.0581724590   -0.0067854688
 -173.5631730859   -0.0581773281   -0.0067862695
 -173.5454856859   -0.0581821980   -0.0067870702
 -173.5277982859   -0.0581870689   -0.0067878709
 -173.5101108860   -0.0581919407   -0.0067886715
 -173.4924234860   -0.0581968135   -0.0067894722
 -173.4747360860   -0.0582016871   -0.0067902729
 -173.4570486861   -0.0582065617   -0.0067910735
 -173.4393612861   -0.0582114372   -0.0067918742
 -173.4216738861   -0.0582163136   -0.0067926749
 -173.4039864861   -0.0582211910   -0.0067934755
 -173.3862990862   -0.0582260693   -0.0067942762
 -173.3686116862   -0.0582309485   -0.0067950768
 -173.3509242862   -0.0582358286   -0.0067958774
 -173.3332368862   -0.0582407097   -0.0067966781
 -173.3155494863   -0.0582455917   -0.0067974787
 -173.2978620863   -0.0582504746   -0.0067982793
 -173.2801746863   -0.0582553585   -0.0067990799
 -173.2624872864   -0.0582602433   -0.0067998805
 -173.2447998864   -0.0582651290   -0.0068006811
 -173.2271124864   -0.0582700156   -0.0068014817
 -173.2094250864   -0.0582749032   -0.0068022822
 -173.1917376865   -0.0582797917   -0.0068030828
 -173.1740502865   -0.0582846811   -0.0068038834
 -173.1563628865   -0.0582895715   -0.0068046839
 -173.1386754865   -0.0582944628   -0.0068054845
 -173.1209880866   -0.0582993550   -0.0068062850
 -173.1033006866   -0.0583042481   -0.0068070855
 -173.0856132866   -0.0583091422   -0.0068078861
 -173.0679258866   -0.0583140372   -0.0068086866
 -173.0502384867   -0.0583189332   -0.0068094871
 -173.0325510867   -0.0583238301   -0.0068102876
 -173.0148636867   -0.0583287279   -0.0068110881
 -172.9971762868   -0.0583336267   -0.0068118885
 -172.9794888868   -0.0583385263   -0.0068126890
 -172.9618014868   -0.0583434270   -0.0068134894
 -172.9441140868   -0.0583483285   -0.0068142899
 -172.9264266869   -0.0583532310   -0.0068150903
 -172.9087392869   -0.0583581345   -0.0068158907
 -172.8910518869   -0.0583630388   -0.0068166912
 -172.8733644869   -0.0583679441   -0.0068174916
 -172.8556770870   -0.0583728504   -0.0068182919
 -172.8379896870   -0.0583777576   -0.0068190923
 -172.8203022870   -0.0583826657   -0.0068198927
 -172.8026148870   -0.0583875747   -0.0068206930
 -172.7849274871   -0.0583924847   -0.0068214934
 -172.7672400871   -0.0583973956   -0.0068222937
 -172.7495526871   -0.0584023075   -0.0068230940
 -172.7318652872   -0.0584072203   -0.0068238943
 -172.7141778872   -0.0584121341   -0.0068246946
 -172.6964904872   -0.0584170488   -0.0068254949
 -172.6788030872   -0.0584219644   -0.0068262952
 -172.6611156873   -0.0584268810   -0.0068270954
 -172.6434282873   -0.0584317985   -0.0068278957
 -172.6257408873   -0.0584367170   -0.0068286959
 -172.6080534873   -0.0584416363   -0.0068294961
 -172.5903660874   -0.0584465567   -0.0068302963
 -172.5726786874   -0.0584514780   -0.0068310965
 -172.5549912874   -0.0584564002   -0.0068318967
 -172.5373038875   -0.0584613234   -0.0068326968
 -172.5196164875   -0.0584662475   -0.0068334970
 -172.5019290875   -0.0584711725   -0.0068342971
 -172.4842416875   -0.0584760986   -0.0068350972
 -172.4665542876   -0.0584810255   -0.0068358973
 -172.4488668876   -0.0584859534   -0.0068366974
 -172.4311794876   -0.0584908822   -0.0068374974
 -172.4134920876   -0.0584958120   -0.0068382975
 -172.3958046877   -0.0585007428   -0.0068390975
 -172.3781172877   -0.0585056744   -0.0068398975
 -172.3604298877   -0.0585106071   -0.0068406975
 -172.3427424877   -0.0585155406   -0.0068414975
 -172.3250550878   -0.0585204752   -0.0068422975
 -172.3073676878   -0.0585254106   -0.0068430974
 -172.2896802878   -0.0585303470   -0.0068438974
 -172.2719928879   -0.0585352844   -0.0068446973
 -172.2543054879   -0.0585402227   -0.0068454972
 -172.2366180879   -0.0585451620   -0.0068462971
 -172.2189306879   -0.0585501022   -0.0068470969
 -172.2012432880   -0.0585550434   -0.0068478968
 -172.1835558880   -0.0585599855   -0.0068486966
 -172.1658684880   -0.0585649286   -0.0068494964
 -172.1481810880   -0.0585698726   -0.0068502962
 -172.1304936881   -0.0585748176   -0.0068510960
 -172.1128062881   -0.0585797635   -0.0068518957
 -172.0951188881   -0.0585847104   -0.0068526954
 -172.0774314882   -0.0585896582   -0.0068534951
 -172.0597440882   -0.0585946070   -0.0068542948
 -172.0420566882   -0.0585995568   -0.0068550945
 -172.0243692882   -0.0586045074   -0.0068558941
 -172.0066818883   -0.0586094591   -0.0068566938
 -171.9889944883   -0.0586144117   -0.0068574934
 -171.9713070883   -0.0586193653   -0.0068582930
 -171.9536196883   -0.0586243198   -0.0068590925
 -171.9359322884   -0.0586292753   -0.0068598921
 -171.9182448884   -0.0586342317   -0.0068606916
 -171.9005574884   -0.0586391891   -0.0068614911
 -171.8828700884   -0.0586441474   -0.0068622906
 -171.8651826885   -0.0586491067   -0.0068630900
 -171.8474952885   -0.0586540670   -0.0068638895
 -171.8298078885   -0.0586590282   -0.0068646889
 -171.8121204886   -0.0586639904   -0.0068654883
 -171.7944330886   -0.0586689535   -0.0068662877
 -171.7767456886   -0.0586739176   -0.0068670870
 -171.7590582886   -0.0586788826   -0.0068678863
 -171.7413708887   -0.0586838487   -0.0068686856
 -171.7236834887   -0.0586888156   -0.0068694849
 -171.7059960887   -0.0586937836   -0.0068702841
 -171.6883086887   -0.0586987525   -0.0068710834
 -171.6706212888   -0.0587037223   -0.0068718826
 -171.6529338888   -0.0587086932   -0.0068726818
 -171.6352464888   -0.0587136649   -0.0068734809
 -171.6175590888   -0.0587186377   -0.0068742800
 -171.5998716889   -0.0587236114   -0.0068750791
 -171.5821842889   -0.0587285861   -0.0068758782
 -171.5644968889   -0.0587335617   -0.0068766773
 -171.5468094890   -0.0587385383   -0.0068774763
 -171.5291220890   -0.0587435159   -0.0068782753
 -171.5114346890   -0.0587484944   -0.0068790743
 -171.4937472890   -0.0587534739   -0.0068798732
 -171.4760598891   -0.0587584544   -0.0068806722
 -171.4583724891   -0.0587634358   -0.0068814710
 -171.4406850891   -0.0587684182   -0.0068822699
 -171.4229976891   -0.0587734016   -0.0068830688
 -171.4053102892   -0.0587783859   -0.0068838676
 -171.3876228892   -0.0587833712   -0.0068846664
 -171.3699354892   -0.0587883575   -0.0068854651
 -171.3522480893   -0.0587933447   -0.0068862639
 -171.3345606893   -0.0587983329   -0.0068870626
 -171.3168732893   -0.0588033221   -0.0068878612
 -171.2991858893   -0.0588083123   -0.0068886599
 -171.2814984894   -0.0588133034   -0.0068894585
 -171.2638110894   -0.0588182955   -0.0068902571
 -171.2461236894   -0.0588232885   -0.0068910556
 -171.2284362894   -0.0588282826   -0.0068918542
 -171.2107488895   -0.0588332776   -0.0068926527
 -171.1930614895   -0.0588382735   -0.0068934511
 -171.1753740895   -0.0588432705   -0.0068942496
 -171.1576866895   -0.0588482684   -0.0068950480
 -171.1399992896   -0.0588532673   -0.0068958464
 -171.1223118896   -0.0588582672   -0.0068966447
 -171.1046244896   -0.0588632680   -0.0068974430
 -171.0869370897   -0.0588682698   -0.0068982413
 -171.0692496897   -0.0588732726   -0.0068990396
 -171.0515622897   -0.0588782764   -0.0068998378
 -171.0338748897   -0.0588832811   -0.0069006360
 -171.0161874898   -0.0588882868   -0.0069014342
 -170.9985000898   -0.0588932935   -0.0069022323
 -170.9808126898   -0.0588983012   -0.0069030304
 -170.9631252898   -0.0589033098   -0.0069038284
 -170.9454378899   -0.0589083195   -0.0069046265
 -170.9277504899   -0.0589133301   -0.0069054245
 -170.9100630899   -0.0589183417   -0.0069062224
 -170.8923756899   -0.0589233542   -0.0069070204
 -170.8746882900   -0.0589283678   -0.0069078183
 -170.8570008900   -0.0589333823   -0.0069086161
